Sample	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	N16	N17	N18	N19	N20	N21	N22	N23	N24	N25	N26	N27	N28	N29	N30	N31	N_1	N_2	N_3	N_4	N_5	N_6	N_7	N_8	N_9	N_10	N_11	N_12	N_13	N_14	N_15	N_16	N_17	N_18	N_19	N_20	N_21	N_22	N_23	N_24	N_25	N_26	SACa_21_1	SACa_21_2	SACa_21_3	SACa_21_4	SACa_21_5	SACa_21_6	SACa_21_11	SACa_21_12	SACa_21_13	SACa_21_14	SACa_21_15	SACa_21_16	CSF_22_6	CSF_22_7	CSF_22_8	CSF_22_9	CSF_22_10	CSF_22_11	CSF_22_12	CSF_22_13	CSF_22_14	CSF_22_15	CSF_22_16	CSF_22_17	CSF_22_18	CSF_22_19	CSF_22_20	CSF_22_21	CSF_22_22	CSF_22_23	CSF_22_24	CSF_22_25	CSF_22_26	CSF_22_27	CSF_22_28	CSF_22_29	CSF_22_30	CSF_22_31	CSF_22_32	W1	W2	W3	W4	W_1	W_2	W_2	SACa_21_W1	SACa_21_W2	SACa_21_W3	SACa_21_W4	CSF_22_W1	CSF_22_W2
Leptospiraceae	0	0	0	0	0	0	0.0064	0	0	0	0.033186508	0.026957811	0.004063059	0.036618114	0.010281983	0.008099789	0	0	0	0	0.072650659	0.014424291	0.007957982	0.013155298	0.044161252	0.065433855	0.005907023	0	0.007381163	0	0.035500018	0.017468775	0	0.06007318	0	0.042043305	0	0.135832654	0.24566474	0.003426653	0	0.087436723	0.019729314	0.090834772	0.255278046	0.210647262	0.201612903	0.056610894	0.485192475	0.003602046	0.007436603	0.254379847	0.120949095	0.210304942	0	0	0	0.58389425	0.488191054	0.425676826	0.249584027	0.158340335	0.297786268	0.401228763	0.557672133	0.395856144	0.460684745	0.466644446	1.017510648	0.011234693	0	0.004181651	0	0.011823592	0.124871456	0.035683336	0.122754157	0.06076975	0.085802251	0.016331863	0.005751754	0.119400527	0.197157267	0.058067192	0.207532667	0.028050491	0.057703405	0.054100008	0.008482484	0	0.0314248	0	0.019519813	0	0	0.008633342	0.004461895	0.012851819	0.026525199	0.026939655	0.011843664	0.00969744	0.006840881	0.013614704	0.026147209	0	0	0.063909774	0.033307428
Rhodanobacteraceae	0	0.003772161	0	0	0	0.027428822	0.0064	0.019611689	0.032598388	0.015729206	0.063356061	0.19544413	0.134080936	0.101716983	0.21078066	0.048598736	0.342949365	0.038342333	0.009575976	0.042521527	0.110792255	0.196530958	0.226802483	0.210484773	0.027337918	0.145092461	0.490282946	0.207890385	0.125479776	0.253245827	0.102950051	0.017468775	0.022932273	0.404128666	0.059347181	0.332142106	0.4801499	0.724440822	0.17822736	0.065106398	0.39115801	0.165669581	0.564258375	0.308838223	1.36953222	0.453210775	1.225186104	0.226443578	0.096123037	0.360204596	0.152450361	0.127189923	0.088933158	0.080410713	0.310559006	0.010955702	0.196155355	0.267618198	0.290275762	0.493785118	0.478369384	0.410392296	0.269693224	0.702150335	0.480371045	0.433757264	0.82713852	0.347602495	0.354945575	0.269632626	0.182797128	0.025089905	0.167306637	0.480826075	0.146907595	0.050976194	0.591451847	0.519918974	0.580426992	0.146986771	0.074772806	0.234683794	0.091701055	0.116134384	0.026902383	0.140252454	1.471436815	0.618285803	0.32233438	0.01054908	0.069134561	0	0.416422669	0	0.017387273	0.392817059	0.066928431	0.192777278	0.039787798	0.037715517	0.177654955	0.067882079	0.119715419	0.054458816	0.11766244	0.090273076	0.084972081	0.067669173	0.099922283
Chthoniobacteraceae	0	0.022632969	0.064877139	0	0.012881618	0.010971529	0.0128	0.063737988	0.085941204	0.084937712	0	0	0.008126117	0	0.007711488	0	0.047071481	0.009585583	0.001915195	0.079727862	0	0.003606073	0	0	0	0.019914651	0	0	0.007381163	0.010700528	0	0.043671936	0.015288182	0.06007318	0.039564787	0.231238175	0.152242651	0.135832654	0.549132948	0.126786143	0	0.124252186	0.003945863	0.086293033	0.313923003	0.312779267	0.395471464	0.635300038	0.228864375	1.768604567	1.654644159	0.295408854	0.152965031	0.108245191	0	0	0.005604439	0.535236396	0.60694023	0.17027073	0.37437604	0.423318038	0.235981571	0.288383173	0.590801171	0.484292091	0.272222804	0.395219275	0.473260767	0.146051006	0.146237703	0.04599816	0.235874931	0.130059512	0.161598355	0.142733344	0.161812298	0.141796084	0.429011255	0.010887909	0.063269297	0.053524374	0.004585053	0.439651597	0.019215988	0.035063114	0.043277553	0.077285725	0.178132157	0.105490796	0.069134561	0.455122777	0.198451428	0.049948131	0.11591515	0.047483381	0.008923791	0.012851819	0	0.010775862	0.161863403	0.106671839	0.102613217	0.013614704	0.013073604	0	0.012138869	0.045112782	0.049961141
Rhizobiales_unclassified	0.141420973	0.215013203	0.097315708	0.005704832	0.017175491	0.054857644	0.0768	0.019611689	0.023707918	0.02516673	0.030169553	0.033697264	0.040630587	0.040686793	0.041127934	0.044548842	0.016811243	0.038342333	0.015321561	0.005315191	0.123506121	0.090151816	0.071621837	0.118397685	0.124072088	0.13086771	0.118140469	0.198440822	0.24726897	0.139106863	0.085200043	0.008734387	0.183458187	0.021844793	0.148367953	0.025225983	0	0.172054695	0.028901734	0.020559915	0	0.004601933	0.003945863	0.022708693	0.006899407	0	0.015508685	0.037740596	0.173936925	0.100857287	0.059492824	0.082058015	0.053359895	0.136079668	0.069013112	0.007303802	0.028022194	0.056767497	0.079166117	0.068108292	0.062396007	0.058165837	0.202269918	0.006269199	0.049693556	0.050534827	0.083760863	0.057140136	0	0.022469385	0.053177346	0.04599816	0.057597367	0.141883104	0.102835317	0.066269052	0.061377078	0.067521945	0.020188765	0.010887909	0.063269297	0.082345191	0.027510316	0.29033596	0.01537279	0.168302945	0.163492979	0.007728573	0.127237255	0.063294478	0.056564641	0.042337003	0.110612271	0.01921082	0.034774545	0.025900026	0.035695163	0.025703637	0.039787798	0.016163793	0.027635215	0.01939488	0.020522643	0	0.026147209	0	0	0.022556391	0.022204952
Cyanobacteria_unclassified	1.159037108	0.524330441	0.044603033	0.062753152	0.150285543	0.356574689	0.1856	0.053932144	0	0	0	0	0	0	0	0	0	0	0	0	0.023611464	0.198333994	0.206907528	0.611721371	0.338569596	0.281650071	0.242187961	0.259862981	0.114408031	0.082037381	0.067450034	0.017468775	0.007644091	0	0.049455984	1.118351902	0.22250849	0.507108576	0.062620424	0	0.068225234	0.087436723	0.015783451	0.009083477	0.027597627	0.031916252	0.007754342	0.037740596	0.086968462	0.028816368	0.02602811	0.291305953	0.117391768	0.148450547	0.034506556	0.007303802	0.12890209	0.129754278	0.039583058	0.051081219	0.020798669	0.029082919	0.078660524	0.351075168	0.071779581	0.088435947	0.125641294	0.061901814	0.023663038	0.044938771	0.029912257	0.066906415	0.054854635	0.094588736	0.095489937	0.025488097	0.172971767	0.162052667	0.146368546	0.21775818	0.12078684	0.218214756	0.243007795	0.165906263	0.21906226	0.336605891	0.163492979	0.185485741	0.067859869	0.00527454	0.043994721	0.021168501	0.016266511	0.030737311	0.005795758	0.198566865	0.013385686	0.012851819	0.0066313	0.005387931	0	0	0	0	0.013073604	0	0.012138869	0.007518797	0.022204952
Spirochaetaceae	0	0	0	0	0	0	0.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113547035	0	0	0.237388724	0	0.011710973	0	0.06743738	0	0	0	0	0	0	0	0	0	0.89714835	0	0	1.567308087	1.47629042	2.59788458	0	0	0.005604439	0.27572784	0.211109645	0.289460242	0.103993344	0.142183158	0.106753568	0.012538399	0.093865607	0.101069654	0.188461941	0.076186848	0.118315192	0	0	0	0	0.011823592	0	0.005097619	0.005579734	0	0.005047191	0	0	0	0	0	0.372790161	0.028050491	0.024043085	0.015457145	0	0.00527454	0	0	0.016266511	0	0	0	0.004461895	0	0.013262599	0.005387931	0	0.01454616	0.010261322	0.013614704	0	0	0.012138869	0.018796992	0.022204952
Trueperaceae	0.003074369	0	0	0	0	0.005485764	0	0.004902922	0.008890469	0.003145841	0	0	0	0	0	0	0.036984735	0.047927916	0.019151952	0.031891145	0.001816266	0.001803036	0	0	0.002102917	0.00284495	0	0.014174344	0	0.021401056	0	0.279500393	1.16190185	0.010922396	0.900098912	0	0.023421946	0.045277551	0.081888247	0.277558853	0.009096698	0.110446387	0.947007063	0.208919975	0.127639023	0.555342781	0.162841191	0.314504969	0.306678262	0.079245011	0.003718301	0.004102901	0.007114653	0.012370879	0	0.734032064	0.252199742	0	0	0	0	0.08401732	0.005618609	0.025076798	0	0	0.020940216	0	0.14197823	0.033704078	0.019941505	0	0.008228195	0	0	0	0	0.020256583	0	0	0.005751754	0	0	0.008295313	0.003843198	0	0.009617234	0	0	0.01054908	0	0.116426757	0.003253302	0.480270488	1.118581199	0	0	0	0	0	0.003947888	0.00484872	0.003420441	0.054458816	0.156883253	0.045136538	0.084972081	0.015037594	0.011102476
Anaerolineae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045131908	0	0.00309272	0	0	0.005604439	0	0	0	0	0	0	0.031345997	0	0.016844942	0	0.390457597	0	0.011234693	0	0	0	0	0	0	0	0.006752194	0.075707869	0	0	0	0	0.008295313	0.011529593	0.014025245	0.024043085	0	0	0	0.00628496	0	0.009759906	0	0	0.004316671	0	0.025703637	0.0066313	0.016163793	0.043426767	0.03394104	0.051306608	0.231449966	0.104588835	0.22568269	0.206360767	0.04887218	0.049961141
Competibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005461198	0	0	0	0	0	0	0	0	0	0	0	0.00638325	0.003877171	0	0.45772875	0.003602046	0	0.997004882	1.326882715	0.142265108	0	0.003651901	0	0.810964236	0.712495052	0.630001703	0.395174709	0.475021004	0.151702438	0.401228763	0.894484015	1.263370673	1.560046068	0.499976192	0.165641268	0	0.009970752	0	0.016456391	0.031529579	0	0.035683336	0.133913626	0.020256583	0.005047191	0.032663727	0.023007017	0.098814229	0.018340211	0	0.272867025	0.014025245	0.201961916	0.293685756	0	0.00527454	0.01885488	0	0.159411803	0	0	0	0	0	0	0	0	0	0	0.013614704	0	0	0	0	0
Pseudonocardiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005461198	0	2.165230187	2.389038529	0.371275921	0	0	0	0	0	0	0	0	0.007754342	2.239275381	0	0.208918666	0.014873206	0.008205802	0.007114653	0.006185439	0	0	0	0	0	0	0	0.006462871	0	0.012538399	0	0.012633707	0.010470108	0	0	0	0	0.020908255	0	0	0.00734538	0	0	0	0	0	0	0	0	0	0	0.007012623	0	0	0	0.00527454	0	0	0.013013208	0.011526492	0.017387273	0	0.008923791	0.012851819	0	0	0.007895776	0.00484872	0.013681762	0	0	0	0	0.003759398	0
Deinococcaceae	0	0.003772161	0.243289271	0.022819328	0.128816179	0.093257996	0.352	0.289272406	0.195590327	0.106958601	0.162915586	0.26957811	0.117828701	0.024412076	0.041127934	0.12959663	0.450541322	0.146978944	0.067031831	0.026575954	0.29423517	0.230788648	0.230781474	0.07893179	0.008411667	0.011379801	0.01772107	0.009449563	0.014762327	0.107005279	0.007100004	0	0	0	0	0	0.023421946	0	0.077071291	0	0	0.004601933	0.019729314	0.004541739	0.006899407	0	0.007754342	0	0.155627775	0	0.003718301	0.004102901	0.028458611	0.064947114	0	0	0	0.016219285	0	0	0	0.051702966	0.011237218	0.006269199	0.005521506	0.042112356	0.020940216	0.019046712	0	0.044938771	0.003323584	0.008363302	0.005485464	0	0.00734538	0	0	0.020256583	0	0	0.005751754	0	0	0	0	0	0	0	0	0	0	0	0.006506604	0	0.02318303	0	0	0.012851819	0	0.010775862	0.05527043	0.077579519	0.075249692	0.081688223	0.091515231	0.022568269	0.036416606	0	0
Omnitrophicaeota_fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002570496	0	0.003362249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016411603	0.003557326	0.006185439	0	0.003651901	0	0	0	0.085135365	0	0.168034641	0.022474435	0.025076798	0.027607531	0.03790112	0	0.033331746	0	0	0	0	0	0.007882395	0.01469076	0.015292858	0.011159469	0.013504389	0	0	0	0	0.004585053	0	0.003843198	0	0.038468936	0.023185718	0	0	0.01256992	0	0.016266511	0	0	0.008633342	2.962698554	2.788844622	2.931034483	2.268318966	0.307935255	0.707913111	0.543850048	0.599046971	0.640606615	0.789889415	0.570526827	3.289473684	2.70345287
Verrucomicrobiaceae	0.009223107	0.05281026	0.186521774	0	0.107346816	0.038400351	0.0512	0.058835066	0.068160266	0.037750094	0.063356061	0.020218358	0.048756704	0.012206038	0.020563967	0.004049895	0.057158227	0.022366361	0.05554066	0.031891145	0.069018126	0.057697162	0.031831927	0	0.008411667	0.147937411	0.029535117	0.037798252	0	0.017834213	0.003550002	0.227094069	0.06879682	0.081917973	0.178041543	0.348959428	0.25764141	0.090555103	0.289017341	0.047973135	0.022741745	0.165669581	0.031566902	0.231628667	0.193183386	0.121281757	0.151209677	0.452887156	0.1464732	1.664145234	0.490815795	0.172321832	0.181423642	0.077317993	0.034506556	0.394405288	0.190550916	0.527126754	0.448607996	0.647028776	0.56156406	0.374846507	0.370828183	0.338536769	0.673623765	0.370588731	0.429274422	0.333317461	0.473260767	0.426918324	0.279181069	0.004181651	0.170049369	0.17735388	0.257088291	0.117245246	0.245508314	0.283592167	1.201231515	0.005443954	0.092028069	0.020586298	0	0.613853173	0.069177556	0.168302945	0.25966532	0.463714352	0.780388498	0.036921779	0.144554082	0.010584251	0.3090637	0	0	0.457567124	0.075852222	0.372702737	0.033156499	0.043103448	0.382945124	0.383048875	0.458339034	0	0.013073604	0	0.012138869	0.078947368	0.138780948
Gemmatimonadaceae	0	0.011316484	0.012164464	0	0.004293873	0.016457293	0.0128	0.024514611	0.100758653	0.072354348	0.57623846	0.343712091	0.211279051	0.089510945	0.149088759	0.174145472	0.383296349	0.322714637	0.001915195	0.38800893	0.001816266	0.072121453	0.047747891	0.039465895	0.016823334	0.014224751	0.005907023	0.014174344	0	0.028534741	0.003550002	0.017468775	0	0.005461198	0.118694362	0.121925583	0.398173088	0.172054695	0.187861272	0.006853305	0.027290094	0.046019328	0.051296216	0.131710419	0.203532496	0.204264011	0.155086849	0.503207951	0.279214537	0.133275701	0.040901316	0.073852214	0.288143431	0.142265108	0	0.368841982	0.145715407	0.608223177	0.60694023	0.681082922	0.207986689	1.004976411	0.629284189	0.451382358	0.552150627	0.901204413	1.120301539	0.738060092	0.615238997	0.325806089	0.106354693	0.037634858	0.246845858	0.173412683	0.359923608	0.152928582	0.870438567	0.87778528	0.575379801	0.435516359	0.086276314	0.494071146	0.243007795	0.356698465	0.119139124	0.301542777	1.668590113	1.646185949	0.771906014	0.015823619	0.188548803	0.010584251	0.611620795	0.08836977	0.09273212	0.561167228	0.044618954	0.051407274	0.033156499	0.043103448	0.031583103	0.02909232	0.037624846	0.217835262	0.287619297	0.22568269	0.291332848	0.112781955	0.099922283
Halomonadaceae	0.021520583	0.003772161	0	0	0	0	0	0	0	0	0	0	0	0.004068679	0	0	0	0	0	0	0	0	0	0	0.002102917	0	0	0	0	0	0	0	0	0	0.019782394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003842164	0	0	0.053542745	0.038555456	0.059681698	0.043103448	0.015791552	0.02909232	0.044465727	0	0	0	0.024277737	0.007518797	0.005551238
Methylomonaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.557051334	1.847209394	1.770815597	0.103993344	0.025851483	0.179795483	0	0.143559163	0.505348269	1.612396608	1.685634017	0.14197823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086555107	0.023185718	0	0	0	0	0.039039625	0	0	0	0.013385686	0	0	0.005387931	0	0	0.003420441	0	0	0	0	0.011278195	0.011102476
UBA12409	0.006148738	0.011316484	0.008109642	0	0.004293873	0	0.0192	0.053932144	0.008890469	0.022020888	0	0.067394528	0.028441411	0.012206038	0.002570496	0.004049895	0	0	0.015321561	0.100988625	0.314214101	0.070318416	0.561037721	0.131552983	0.002102917	0	0.011814047	0.009449563	0.003690582	0.039235269	0.007100004	0	0	0.005461198	0	0	0	0	0.009633911	0	0	0	0.015783451	0	0.06209466	0.568109281	0.073666253	0.364825764	0.009154575	0.075642965	0.007436603	0.012308702	0.195652947	0.015463599	0	0.003651901	0	0.032438569	0.013194353	0	0	0.003231435	0.016855826	0.006269199	0.005521506	0.088435947	0.104701078	0.009523356	0.023663038	0.022469385	0.003323584	0.012544953	0.002742732	0	0	0.020390478	0.005579734	0	0.116085398	0	0	0.020586298	0	0	0.007686395	0.196353436	0.033660319	0.03091429	0.008482484	0	0.01885488	0	0	0	0	0.030216697	0.138318758	0.179925459	0.119363395	0.150862069	0.027635215	0.01454616	0.027363524	0	0	0	0.024277737	0.078947368	0.099922283
Halieaceae	0	0.003772161	0	0	0	0	0	0	0	0	0.015084776	0	0	0	0	0	0.003362249	0	0	0.010630382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025225983	0.023421946	0.018111021	0.048169557	0	0	0	0	0	0.003449703	0	0	0	0	0.061234781	0.022309809	0.004102901	0	0.006185439	0	0	0	0.202741059	0.052777411	0.238379023	0.353577371	0.090480191	0.168558265	0.062691994	0.491414058	0.328476375	0.481624961	0.409504309	0.118315192	0.157285698	0.006647168	0	0.008228195	0	0.022036139	0.005097619	0.055797344	0.054017556	0.065613486	0.005443954	0	0.00411726	0	0.058067192	0	0.014025245	0.134641277	0.270500039	0.245992026	0.01054908	0.01885488	0	0.13989199	0	0	0.164033497	0.017847582	0.012851819	0.013262599	0.010775862	0.284247927	0.218192397	0.218908195	0.013614704	0	0.022568269	0.024277737	0.026315789	0.033307428
OM190_fa	0	0.003772161	0.008109642	0	0	0.016457293	0.0384	0.024514611	0.15410147	0.028312571	0.684848851	0.458282787	0.235657403	0.020343397	0.131095288	0.056698526	0.817026427	0.293957887	0.017236756	0.510258318	0.03632533	0.403880134	0.0875378	0.046043544	0.004205833	0.017069701	0.023628094	0.089770848	0.003690582	0.171208446	0.042600021	0.008734387	0	0	0.069238378	0.256464158	0.163953625	0.398442452	0.125240848	0.003426653	0.004548349	0.009203866	0.023675177	0.09537651	0.12418932	0.051066003	0.050403226	0.320795069	0.041195587	0.453857791	0.122703949	0.131292824	0.074703853	0.040205357	0	0.003651901	0	0.737977455	0.897215992	1.430274136	0.478369384	0.84340464	0.488818968	0.488997555	1.396941086	2.042449255	1.622866716	2.137993429	0.85186938	0.168520391	0.159532039	0.004181651	0.09325288	0.090647539	0.139562215	0.152928582	0.234348845	0.209318028	0.474435976	0.021775818	0.023007017	0.251152833	0.022925264	0.431356284	0.011529593	0.063113604	0.312560108	0.200942886	0.212062092	0.015823619	0.194833763	0	0.250504262	0.003842164	0	0.353967021	0.43726575	0.745405475	0.530503979	0.452586207	0.319778918	0.203646237	0.239430839	0.639891082	0.692901033	1.737756714	1.335275552	0.597744361	0.788275786
Xanthobacteraceae	0	0	0	0	0.008587745	0	0	0	0.011853959	0.018875047	0.015084776	0.013478906	0.069071997	0.008137359	0.010281983	0.008099789	0.003362249	0	0.049795074	0	0	0.001803036	0	0.006577649	0	0.00284495	0	0	0	0	0	0.026203162	0.015288182	0	0	0.00420433	0.011710973	0.00905551	0.062620424	0.006853305	0	0.013805798	0.007891726	0.077209556	0.086242583	0.076599004	0.131823821	0.012580199	0.004577287	0.025214322	0	0.028720305	0.017786632	0.037112637	0	0.003651901	0.005604439	0	0.065971764	0.051081219	0.041597338	0.126025981	0.028093044	0.275844775	0.038650544	0.029478649	0.041880431	0.033331746	0.047326077	0.033704078	0.029912257	0.008363302	0.137136588	0.417766918	0.036726899	0.112147627	0.239928579	0.081026334	0.126179781	0.560727312	0.253077189	0.061758893	0.467675378	0.099543758	1.152959262	0.189340813	1.529140219	1.22111446	0.195097124	0.026372699	0.075419521	0.052921253	0.156158501	0.007684328	0.005795758	0.094966762	0.151704444	0.141370004	0.132625995	0.107758621	0.292143703	0.295771916	0.383089342	0.068073519	0.039220813	0.112841345	0.072833212	0.187969925	0.238703231
Rhodomicrobiaceae	0	0	0	0	0	0	0	0	0	0.028312571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008734387	0.007644091	0	0.059347181	0	0	0	0.105973025	0	0	0	0	0	0	0	0	0	0.004577287	0	0	0.024617405	0.003557326	0.015463599	0	0	0	0.008109642	0	0	0	0.032314354	0	0	0.005521506	0.021056178	0.031410324	0.028570068	0	0.471857095	0.036559426	0.016726604	0.246845858	0.248295432	0	0.005097619	0.022318938	0.020256583	0.010094382	0	0	0	0	0	0.111452729	0	0	0	0	0	0.00628496	0	0.003253302	0	0.017387273	0	0.004461895	0	0	0	0.019739439	0.0242436	0.017102203	0	0	0	0	0	0.011102476
Leptotrichiaceae	0	0	0.004054821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005315191	0.041774129	0	0.003978991	0	0.002102917	0.00284495	0	0.009449563	0	0.003566843	0.003550002	0.09607826	0.015288182	0	0.296735905	0	0	0.525219596	0.105973025	0.45231813	0	0.059825127	0.181509687	0.104459987	0.03104733	0	0.015508685	0.333375267	0.375337575	0.039622506	0.033464713	0.225659541	0	0.046390796	0	0.010955702	0	0.008109642	0.013194353	0.017027073	0	0.003231435	0.016855826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005047191	0	0.005751754	0	0	0	0	0	0	0	0	0	0	0	0	0.003842164	0	0	0.04908085	0.064259093	0.086206897	0.05387931	0.011843664	0.00969744	0.006840881	0	0	0	0	0.037593985	0.033307428
Pedosphaeraceae	0	0	0	0.005704832	0.004293873	0	0.0192	0.034320455	0.103722143	0.044041777	0.874917034	0.208923035	0.292540224	0.069167548	0.13623628	0.182245262	0.548046534	0.198102055	0.019151952	0.318911449	0.005448799	0.027045545	0.023873946	0	0.002102917	0.0056899	0	0.004724781	0	0.003566843	0	0.008734387	0.007644091	0.021844793	0.029673591	0.117721253	0.011710973	0.081499593	0.158959538	0.017133263	0.004548349	0.009203866	0.007891726	0.09537651	0.148337243	0.051066003	0.104683623	0.088061391	0.09154575	0.068438873	0.02602811	0.180527633	0.081818505	0.055668955	0.034506556	0.007303802	0.016813316	0.697429243	0.963187756	1.617571939	0.665557404	1.12453952	0.606809754	0.946649113	1.220252885	1.099132485	0.910899382	1.038045807	0.378608613	0.404448938	0.026588673	0.004181651	0.09325288	0.331060576	0.249742912	0.244685732	0.535654503	0.668467252	1.413213547	0.021775818	0.046014034	0.209980237	0.018340211	0.215678142	0.038431975	0.196353436	0.581842662	0.417342917	0.262956994	0.015823619	0.251398404	0.010584251	0.292797189	0	0	0.271950272	1.691058362	1.799254595	1.372679045	1.470905172	1.535728385	1.53704422	1.282665207	3.798502383	4.31428945	5.303543218	4.030104394	4.142857143	4.119018541
Nitrosomonadaceae	0	0	0	0	0.008587745	0	0	0.004902922	0.014817449	0	0.202136004	0.350451543	0.33723387	0.101716983	0.069403388	0.372590313	0.057158227	0.038342333	0	0.06378229	0.007265066	0.032454654	0.035810918	0.006577649	0.008411667	0.011379801	0	0.014174344	0	0.042802112	0.007100004	0	0	0	0.009891197	0.016817322	0.011710973	0	0.163776493	0	0.009096698	0.004601933	0.003945863	0.013625216	0.027597627	0.00638325	0.038771712	0.10693169	0	0.086449103	0.022309809	0.036926107	0.014229305	0.009278159	0	0.014607603	0	0.494688184	0.290275762	0.459730972	0.332778702	0.365152201	0.269693224	0.282113974	0.822704434	0.678008928	0.638676578	1.157087758	0.449597728	0.033704078	0.036559426	0.008363302	0.074053758	0.015764789	0.176289114	0.08665953	0.161812298	0.31735314	0.211982032	0.136098862	0.005751754	0.082345191	0	0.182496889	0.042275173	0.525946704	0.278899788	0.417342917	0.09330732	0.015823619	0.144554082	0.010584251	0.419675971	0.003842164	0	0.254683588	0.116009281	0.218480915	0.106100796	0.36637931	0.359257797	0.402443755	0.321521412	0.476514636	0.339913714	0.541638456	0.776887594	0.270676692	0.238703231
